skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,108,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0546892,0,-0.0714744,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0546892,0,-0.0794092,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.0625019,0,-0.0794092,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0625019,0,-0.119083,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.250008,0,-0.230201,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.182562,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.182562,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.174627,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.134953,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.103214,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.111148,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.103214,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.968749,0,-0.0397046,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.648427,0,-0.0397046,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.640614,0,-0.0476394,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.648427,0,0.421888,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.48439,0,0.960936,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.453139,0,0.968749,nan,nan,nan,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.0156255,0,-0.0476394,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,120,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,12,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,3672,0,0,0,0,0,nan,nan,nan,0,0,0,
Stand,1356,0,0,0,0,0,nan,nan,nan,0,0,0,
KickAtGoal,10344,0,0,0,0,0,nan,nan,nan,0,0,0,
