skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkAtRelativeSpeed,108,0,0,0.609363,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0476394,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0159001,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-0.0317698,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,-3.05185e-05,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.00781274,0,0,0,0,0,0,
